committee,seqId,daon,decentruth,seenfeed,deepthought
1.4304808s,4984.0,1.390723821s,1.443938368s,1.0448592s,1.500058732s
1.2882507s,4985.0,1.106337698s,1.001613573s,1.0144627s,1.161861244s
1.0991103s,4986.0,1.275976044s,1.221434834s,1.3417389s,1.462317107s
1.3076893s,4987.0,1.202115432s,1.148938815s,1.469427s,1.487795504s
1.0728941s,4988.0,1.499126738s,1.025455365s,1.0884184s,1.21169778s
1.1360325s,4989.0,1.05401534s,1.413012888s,1.3744825s,1.166039553s
1.4883669s,4990.0,1.246131898s,1.246000058s,1.0185009s,1.474583188s
1.2063246s,4991.0,1.371014883s,1.328069964s,1.1329585s,1.268981899s
1.3592646s,4992.0,1.075195708s,1.230534954s,1.3330241s,1.087414356s
1.4184942s,4993.0,1.146011025s,1.48510362s,1.3227193s,1.203684629s
1.0002902s,4994.0,1.165758877s,1.391075315s,1.2067747s,1.463238637s
1.3483618s,4995.0,1.180201483s,1.458244387s,1.0052042s,1.300524935s
1.4033706s,4996.0,1.275798431s,1.286515292s,1.4608675s,1.02614382s
1.147113s,4997.0,1.292255127s,1.206104265s,1.1014066s,1.462061089s
1.2033149s,4998.0,1.409390663s,1.060382397s,1.4817253s,1.299386369s
1.1987223s,4999.0,1.047524511s,1.171720326s,1.1552523s,1.432853342s
1.2912038s,5000.0,1.005488571s,1.003726112s,1.3426778s,1.278120781s
1.3046268s,5001.0,1.003644516s,1.370687236s,1.257735s,1.456959175s
1.2881512s,5002.0,1.145947294s,1.061019549s,1.0975669s,1.48011515s
1.14458s,5003.0,1.099941585s,1.110129495s,1.168428s,1.124617778s
1.2050384s,5004.0,1.169082769s,1.010177156s,1.2935015s,1.370692003s
1.4806305s,5005.0,1.182550102s,1.455572111s,1.4025552s,1.100390684s
1.3846652s,5006.0,1.085478552s,1.170794607s,1.1328417s,1.010089292s
1.2973053s,5007.0,1.197039542s,1.224350374s,1.2597644s,1.231023685s
1.0185103s,5008.0,1.441365721s,1.138901876s,1.1445248s,1.252395199s
1.4507017s,5009.0,1.430468556s,1.291471338s,1.1101513s,1.192849695s
1.4060909s,5010.0,1.280485023s,1.359063274s,1.2986609s,1.248218953s
1.4626965s,5011.0,1.384896301s,1.488281001s,1.1019545s,1.343621858s
1.0084504s,5012.0,1.296904913s,1.109187154s,1.1967846s,1.2693797s
1.0447321s,5013.0,1.312140198s,1.45043104s,1.126257s,1.008134423s
1.081837s,5014.0,1.357498918s,1.065018541s,1.0770383s,1.451317438s
1.2320111s,5015.0,1.474936917s,1.324327268s,1.4230748s,1.085615616s
1.1699491s,5016.0,1.129629729s,1.197295039s,1.0832391s,1.090850589s
1.4214846s,5017.0,1.487205188s,1.425789653s,1.1978814s,1.36290682s
1.4967628s,5018.0,1.188412005s,1.188763844s,1.4543834s,1.170098575s
1.4392609s,5019.0,1.460593843s,1.183463241s,1.4771355s,1.053414642s
1.3181784s,5020.0,1.146524139s,1.010959189s,1.0457504s,1.386036641s
1.4573001s,5021.0,1.038014262s,1.432425568s,1.4475852s,1.356533037s
1.0585512s,5022.0,1.415610029s,1.485349028s,1.4687444s,1.092616781s
1.2775132s,5023.0,1.022579713s,1.102062485s,1.0140171s,1.403731866s
1.4806943s,5024.0,1.336407471s,1.119733655s,1.2869269s,1.280277602s
1.3134965s,5025.0,1.14335604s,1.039400363s,1.2112424s,1.076273549s
1.1768797s,5026.0,1.283056059s,1.243923203s,1.3973524s,1.456989964s
1.3540943s,5027.0,1.212013232s,1.09064111s,1.0483885s,1.024740641s
1.1200938s,5028.0,1.221943751s,1.012468963s,1.0769586s,1.101800039s
1.24468s,5029.0,1.08506913s,1.128054654s,1.2562141s,1.239040427s
1.182277s,5030.0,1.431092818s,1.205849478s,1.3515113s,1.068027466s
1.0349593s,5031.0,1.055075471s,1.234486791s,1.2325264s,1.274361353s
1.2009901s,5032.0,1.280950557s,1.309906751s,1.219614s,1.277603978s
1.1820826s,5033.0,1.026498741s,1.324038151s,1.3434516s,1.027352144s
1.1387177s,5034.0,1.169080144s,1.037839786s,1.3706061s,1.157915792s
1.1305538s,5035.0,1.24585585s,1.01662468s,1.2306065s,1.297021901s
1.2962288s,5036.0,1.28328347s,1.007345533s,1.02952s,1.431388447s
1.1787497s,5037.0,1.356711445s,1.362198863s,1.4419845s,1.288892964s
1.3508249s,5038.0,1.241408785s,1.219262268s,1.4522938s,1.130613341s
1.4653453s,5039.0,1.030898027s,1.302716395s,1.4633773s,1.012075783s
1.1031613s,5040.0,1.073798456s,1.169098529s,1.0766381s,1.271106389s
1.1027613s,5041.0,1.468556453s,1.464939836s,1.3037204s,1.405555054s
1.4634401s,5042.0,1.089349479s,1.048336981s,1.3927644s,1.371265602s
1.1581584s,5043.0,1.1970253s,1.092612518s,1.4636647s,1.36605243s
1.3955521s,5044.0,1.025062656s,1.470064575s,1.214666s,1.427048313s
1.3644171s,5045.0,1.376098649s,1.00846866s,1.1024466s,1.049170355s
1.2306234s,5046.0,1.17832376s,1.181305846s,1.1273398s,1.19868627s
1.1756612s,5047.0,1.118999994s,1.253506329s,1.4996603s,1.460244882s
1.4746177s,5048.0,1.212455162s,1.339687173s,1.0496806s,1.427048574s
1.0345548s,5049.0,1.400237352s,1.434504092s,1.2678074s,1.127430547s
1.1204287s,5050.0,1.401434128s,1.041094283s,1.4125061s,1.4167696s
1.3892411s,5051.0,1.188521099s,1.06039365s,1.472191s,1.374986306s
1.3454075s,5052.0,1.227066799s,1.429970086s,1.2010647s,1.347779313s
1.0581985s,5053.0,1.042273466s,1.193917395s,1.210661s,1.310311767s
1.4320496s,5054.0,1.258931498s,1.175069519s,1.3752682s,1.293855684s
1.2547329s,5055.0,1.021074615s,1.13088952s,1.130424s,1.411261346s
1.4255896s,5056.0,1.469392854s,1.241424289s,1.3772878s,1.307058092s
1.2216311s,5057.0,1.292021755s,1.325066337s,1.2715412s,1.49686375s
1.1728921s,5058.0,1.335119803s,1.339614317s,1.1588103s,1.4524829s
1.3235393s,5059.0,1.077777276s,1.200520551s,1.3456337s,1.325505725s
1.3254559s,5060.0,1.241314325s,1.292621817s,1.4074159s,1.069443176s
1.1575668s,5061.0,1.109770117s,1.395935089s,1.2749088s,1.492274957s
1.1801754s,5062.0,1.000558029s,1.028998631s,1.4865566s,1.274829344s
1.2782513s,5063.0,1.352844379s,1.392638848s,1.0360327s,1.428637552s
1.3666661s,5064.0,1.101021422s,1.06350315s,1.0285541s,1.32310325s
1.4363669s,5065.0,1.43612027s,1.226524268s,1.3617014s,1.444078112s
1.4320496s,5066.0,1.406389462s,1.033237039s,1.2277961s,1.428631866s
1.1497341s,5067.0,1.33185367s,1.265733746s,1.3955109s,1.435835742s
1.2815975s,5068.0,1.015915429s,1.341530081s,1.2914796s,1.214570588s
1.1151535s,5069.0,1.277944942s,1.143607581s,1.3019714s,1.210283278s
1.232959s,5070.0,1.213696827s,1.478091507s,1.3513949s,1.393332301s
1.3871152s,5071.0,1.194602099s,1.235734398s,1.3876785s,1.144024772s
1.0112494s,5072.0,1.46193846s,1.468610695s,1.2168694s,1.431916096s
1.2112612s,5073.0,1.334041977s,1.080680472s,1.4728691s,1.004964835s
1.1493287s,5074.0,1.29661887s,1.381915186s,1.1423534s,1.408629602s
1.2003195s,5075.0,1.448710104s,1.119073774s,1.3772744s,1.233074439s
1.2628708s,5076.0,1.1178321s,1.406094229s,1.3184532s,1.141290702s
1.2455201s,5077.0,1.088233138s,1.338504779s,1.1865229s,1.352402061s
1.0857764s,5078.0,1.083839051s,1.334336135s,1.2606376s,1.431909399s
1.4026477s,5079.0,1.317584984s,1.48792774s,1.0974595s,1.484096023s
1.4957368s,5080.0,1.417904601s,1.417441501s,1.1265598s,1.170311247s
1.4536289s,5081.0,1.018388568s,1.192521514s,1.1195446s,1.126965701s
1.2052903s,5082.0,1.116078007s,1.110286347s,1.2784148s,1.364081388s
1.1472301s,5083.0,1.098147835s,1.388885598s,1.4884028s,1.010459366s
1.2929163s,5084.0,1.21657402s,1.462530714s,1.3271839s,1.08073846s
1.1635324s,5085.0,1.451017231s,1.155269953s,1.0596244s,1.406364275s
1.0628928s,5086.0,1.448716973s,1.319274925s,1.2407803s,1.196348724s
1.1266736s,5087.0,1.485190613s,1.216735719s,1.3676605s,1.128101409s
1.0742186s,5088.0,1.165972543s,1.106033123s,1.4161206s,1.496659762s
1.3416062s,5089.0,1.173705021s,1.039056037s,1.4800465s,1.328655854s
1.1146227s,5090.0,1.326829608s,1.480166496s,1.3510624s,1.354926952s
1.1540298s,5091.0,1.323366463s,1.196017095s,1.0096242s,1.263629762s
1.2879856s,5092.0,1.482669965s,1.33321488s,1.4346581s,1.04534179s
1.2457446s,5093.0,1.021727305s,1.041430684s,1.2507491s,1.096796569s
1.1422194s,5094.0,1.370766129s,1.137967482s,1.051786s,1.278882567s
1.2021366s,5095.0,1.446218416s,1.307376552s,1.0846662s,1.157103534s
1.1956229s,5096.0,1.008286732s,1.04870494s,1.4139934s,1.285105203s
1.2284618s,5097.0,1.295980412s,1.469490754s,1.3178288s,1.083553346s
1.0033765s,5098.0,1.404890249s,1.495016005s,1.208633s,1.158319532s
1.4023514s,5099.0,1.357608468s,1.390916946s,1.4511683s,1.004080657s
1.1446941s,5100.0,1.304767698s,1.168289009s,1.2622636s,1.326395526s
1.377561s,5101.0,1.469073671s,1.109555424s,1.3520449s,1.215245536s
1.3064396s,5102.0,1.465661473s,1.116032869s,1.1783677s,1.077171443s
1.2200638s,5103.0,1.370961692s,1.409584159s,1.4494121s,1.152964928s
1.2595504s,5104.0,1.072526083s,1.495876722s,1.1953307s,1.095447775s
1.447755s,5105.0,1.206034401s,1.120292358s,1.1693279s,1.312490996s
1.2854178s,5106.0,1.238021469s,1.202206815s,1.0477618s,1.32875544s
1.0867124s,5107.0,1.263342215s,1.057224653s,1.4815058s,1.469014223s
1.1199635s,5108.0,1.48434311s,1.143270172s,1.4204531s,1.107723808s
1.3747947s,5109.0,1.439289293s,1.182559592s,1.276753s,1.214099255s
1.1014084s,5110.0,1.222538692s,1.150640786s,1.1824072s,1.026017132s
1.3186351s,5111.0,1.323493837s,1.349051401s,1.0527656s,1.284351659s
1.0813552s,5112.0,1.247756029s,1.119797089s,1.3536539s,1.158597732s
1.118854s,5113.0,1.005094925s,1.061224846s,1.0247279s,1.391889216s
1.3606564s,5114.0,1.123698811s,1.205806631s,1.0588317s,1.488387293s
1.2523864s,5115.0,1.462955594s,1.036037762s,1.083591s,1.272091975s
1.2117177s,5116.0,1.470682436s,1.282220671s,1.1633564s,1.12637151s
1.429339s,5117.0,1.041231254s,1.043425617s,1.3185095s,1.077113293s
1.1271126s,5118.0,1.352017172s,1.111607557s,1.4791579s,1.242955699s
1.0079181s,5119.0,1.121406779s,1.170105027s,1.2824304s,1.421079851s
1.1307384s,5120.0,1.095082697s,1.275944973s,1.1566963s,1.288568751s
1.0890669s,5121.0,1.016230498s,1.395055176s,1.1924954s,1.239585262s
1.1636242s,5122.0,1.344491124s,1.208128458s,1.1774697s,1.276937843s
1.0346205s,5123.0,1.167217628s,1.38894481s,1.4061076s,1.25076168s
1.0883875s,5124.0,1.128654376s,1.084867994s,1.0572291s,1.290274268s
1.0598283s,5125.0,1.274033462s,1.400339684s,1.4141836s,1.025124651s
1.3401063s,5126.0,1.332537201s,1.426556748s,1.1765606s,1.369721719s
1.1855624s,5127.0,1.492687037s,1.380702282s,1.4071562s,1.496135915s
1.1025669s,5128.0,1.329274333s,1.280471587s,1.2755483s,1.294476189s
1.4551704s,5129.0,1.116431037s,1.279355652s,1.2088891s,1.278101215s
1.2389479s,5130.0,1.250984807s,1.451786925s,1.1596087s,1.41100225s
1.2286747s,5131.0,1.274211568s,1.219625011s,1.118014s,1.101281061s
1.4564563s,5132.0,1.476370697s,1.315466247s,1.393312s,1.058881879s
1.3651257s,5133.0,1.1912918s,1.242047632s,1.3067126s,1.274037307s
1.1648788s,5134.0,1.057678316s,1.099180732s,1.2028073s,1.399642094s
1.0610079s,5135.0,1.15524445s,1.42502833s,1.0432537s,1.194574289s
1.4455105s,5136.0,1.269783313s,1.183078358s,1.483702s,1.428907288s
1.0021534s,5137.0,1.15061883s,1.472264717s,1.141508s,1.039623012s
1.0982928s,5138.0,1.438855819s,1.200565874s,1.3926258s,1.247862441s
1.057545s,5139.0,1.096642066s,1.396795738s,1.2840195s,1.075101234s
1.1853867s,5140.0,1.246817721s,1.429276274s,1.1542402s,1.282299948s
1.396295s,5141.0,1.346809781s,1.230968913s,1.4732985s,1.473845818s
1.4050408s,5142.0,1.262278848s,1.137372021s,1.0134935s,1.271873922s
1.1973253s,5143.0,1.413015595s,1.118001127s,1.0127796s,1.103386577s
1.4155156s,5144.0,1.49309799s,1.287603101s,1.4339614s,1.002950576s
1.4005957s,5145.0,1.373629898s,1.262752728s,1.3164169s,1.202661457s
1.0477197s,5146.0,1.295186218s,1.434049078s,1.0052074s,1.356105751s
1.1034475s,5147.0,1.362550835s,1.448732687s,1.1462376s,1.37329717s
1.0529999s,5148.0,1.145835238s,1.473379895s,1.156581s,1.430606801s
1.2808611s,5149.0,1.005964651s,1.095178065s,1.3891372s,1.038135703s
1.2221995s,5150.0,1.12595503s,1.210587979s,1.4540849s,1.497044925s
1.2735526s,5151.0,1.301226535s,1.44309457s,1.2454673s,1.389545196s
1.1878201s,5152.0,1.478073891s,1.32096036s,1.11732s,1.495321469s
1.0766661s,5153.0,1.461569107s,1.374623101s,1.1505926s,1.426054258s
1.4162037s,5154.0,1.325344656s,1.071704437s,1.1496523s,1.04112202s
1.3490175s,5155.0,1.418805253s,1.381023373s,1.298381s,1.319108305s
1.1632s,5156.0,1.141157088s,1.091679312s,1.0673548s,1.054377203s
1.0836906s,5157.0,1.056661676s,1.046093601s,1.0827125s,1.353319797s
1.1261513s,5158.0,1.470351832s,1.405710213s,1.3601331s,1.193664353s
1.4680259s,5159.0,1.214644743s,1.214055585s,1.3217469s,1.221930247s
1.0529999s,5160.0,1.30006704s,1.466716305s,1.2617097s,1.406778034s
1.079456s,5161.0,1.275342282s,1.302315634s,1.1622211s,1.071257769s
1.1485s,5162.0,1.21249037s,1.252948097s,1.4920053s,1.002962609s
1.0807897s,5163.0,1.22027709s,1.46896987s,1.4020559s,1.105472506s
1.2179179s,5164.0,1.215884853s,1.09512408s,1.0419726s,1.438971585s
1.2666305s,5165.0,1.425013723s,1.161240665s,1.1813384s,1.203296129s
1.1297706s,5166.0,1.354201491s,1.431609227s,1.1974231s,1.162099761s
1.296259s,5167.0,1.139733358s,1.157978509s,1.2835338s,1.258588256s
1.1216262s,5168.0,1.278675876s,1.353851666s,1.1086318s,1.126949368s
1.1956097s,5169.0,1.323637249s,1.323720894s,1.2546599s,1.462220632s
1.4259357s,5170.0,1.429506221s,1.086708197s,1.2868345s,1.121748985s
1.486056s,5171.0,1.475114361s,1.216033331s,1.3233188s,1.43057688s
1.1990175s,5172.0,1.477364542s,1.22028108s,1.484225s,1.310626763s
1.1694306s,5173.0,1.186590253s,1.001918021s,1.0305266s,1.291427666s
1.130938s,5174.0,1.499453494s,1.26246444s,1.0906197s,1.241785375s
1.1951515s,5175.0,1.213951509s,1.290744158s,1.3277751s,1.367825788s
1.4442158s,5176.0,1.355642937s,1.024046668s,1.1574s,1.419288431s
1.4770228s,5177.0,1.027955314s,1.148616543s,1.3744112s,1.252181926s
1.0168527s,5178.0,1.064546354s,1.352991407s,1.094557s,1.416071393s
1.0546515s,5179.0,1.150011971s,1.166901727s,1.392568s,1.245951504s
1.4555339s,5180.0,1.182054479s,1.028356046s,1.1274833s,1.121505212s
1.2666305s,5181.0,1.406557017s,1.188237618s,1.3396303s,1.379882152s
1.1429954s,5182.0,1.150013982s,1.181851393s,1.4088646s,1.447412127s
1.1429201s,5183.0,1.389976059s,1.35632703s,1.4198904s,1.004098106s
1.3001816s,5184.0,1.413133283s,1.342087105s,1.2647975s,1.43610864s
1.4040472s,5185.0,1.078651097s,1.338825281s,1.4738994s,1.048407024s
1.1092216s,5186.0,1.422091443s,1.429403161s,1.123381s,1.376605269s
1.3182934s,5187.0,1.364671176s,1.130836111s,1.3632919s,1.201952116s
1.1587727s,5188.0,1.454160625s,1.086436959s,1.2935564s,1.370396744s
1.0612348s,5189.0,1.283797025s,1.262809167s,1.4887606s,1.303109479s
1.4802857s,5190.0,1.346929707s,1.44368845s,1.2609679s,1.096688422s
1.0380716s,5191.0,1.359969464s,1.059742978s,1.2835511s,1.217359352s
1.3214472s,5192.0,1.128625753s,1.03424966s,1.0927093s,1.059382673s
1.3503158s,5193.0,1.474041586s,1.124553563s,1.3257796s,1.158076951s
1.0254925s,5194.0,1.05693329s,1.462124697s,1.066487s,1.421064962s
1.4333749s,5195.0,1.134344866s,1.059664044s,1.3108235s,1.062581351s
1.3552148s,5196.0,1.363242513s,1.145326341s,1.4294449s,1.055136549s
1.2402772s,5197.0,1.499249511s,1.307094303s,1.1250204s,1.23854528s
1.3143767s,5198.0,1.025106964s,1.295721282s,1.1998314s,1.139849414s
1.364845s,5199.0,1.364393404s,1.490891538s,1.1592523s,1.481239859s
1.381508s,5200.0,1.340272726s,1.321742361s,1.0696401s,1.366890244s
1.1315523s,5201.0,1.191321649s,1.327637461s,1.0324146s,1.287425662s
1.4984972s,5202.0,1.366643898s,1.201087971s,1.1755473s,1.447979965s
1.2506989s,5203.0,1.282848723s,1.242313538s,1.4714862s,1.485139096s
1.4403756s,5204.0,1.044842877s,1.396836949s,1.0452654s,1.216131526s
1.1222587s,5205.0,1.005198695s,1.496644167s,1.224649s,1.306620769s
1.4456244s,5206.0,1.459265016s,1.064946974s,1.2423879s,1.094556685s
1.3452468s,5207.0,1.037057904s,1.275949879s,1.4938409s,1.497364518s
1.4864031s,5208.0,1.176938437s,1.215571952s,1.0825061s,1.069375668s
1.0856814s,5209.0,1.388772543s,1.373700192s,1.4074533s,1.024113815s
1.281548s,5210.0,1.497031726s,1.315420834s,1.3455173s,1.171834495s
1.2104092s,5211.0,1.201518262s,1.336845361s,1.2267821s,1.24409042s
1.0574845s,5212.0,1.461396536s,1.375308356s,1.148054s,1.118385539s
1.3827206s,5213.0,1.472329529s,1.159615501s,1.018145s,1.420048824s
1.3345969s,5214.0,1.026773907s,1.453703228s,1.1210668s,1.435402917s
1.274618s,5215.0,1.368939586s,1.244920219s,1.4034722s,1.385930854s
1.1352555s,5216.0,1.447050984s,1.363860927s,1.0882792s,1.347645527s
1.4180936s,5217.0,1.076723599s,1.311387597s,1.2537825s,1.264356731s
1.2533744s,5218.0,1.14209368s,1.310245009s,1.1494017s,1.184616583s
1.1256642s,5219.0,1.276405535s,1.29286708s,1.1647087s,1.191861715s
1.2705404s,5220.0,1.045756377s,1.124650754s,1.4046153s,1.046139121s
1.4454721s,5221.0,1.468198588s,1.131917265s,1.0834028s,1.441586954s
1.111886s,5222.0,1.095212251s,1.019969753s,1.0745404s,1.044126314s
1.1362273s,5223.0,1.430633831s,1.077540771s,1.4482156s,1.399016951s
1.0936018s,5224.0,1.045469477s,1.482953136s,1.1952725s,1.382536155s
1.242778s,5225.0,1.096329808s,1.341857022s,1.4404649s,1.374298924s
1.1979094s,5226.0,1.254447948s,1.164588225s,1.0712061s,1.408348562s
1.4835964s,5227.0,1.08192271s,1.139374474s,1.0566044s,1.179418938s
1.3976531s,5228.0,1.097428411s,1.383022059s,1.4482156s,1.294743981s
1.4066621s,5229.0,1.26660845s,1.338665181s,1.1963789s,1.385791498s
1.3518313s,5230.0,1.478301237s,1.447717584s,1.4325718s,1.344978926s
1.3766449s,5231.0,1.316399269s,1.346477084s,1.4954877s,1.152701003s
1.1331433s,5232.0,1.35472726s,1.32320878s,1.4554759s,1.323051115s
1.1183253s,5233.0,1.192394633s,1.149025999s,1.1196255s,1.149549892s
1.4244829s,5234.0,1.294673237s,1.054456328s,1.4405202s,1.393466029s
1.0906534s,5235.0,1.350233706s,1.246527577s,1.2675774s,1.112865252s
1.1628149s,5236.0,1.169331022s,1.418991839s,1.2995628s,1.131354822s
1.210156s,5237.0,1.491676264s,1.350683163s,1.2945606s,1.015217915s
1.457332s,5238.0,1.111742453s,1.110777846s,1.38974s,1.351227504s
1.2016882s,5239.0,1.312057464s,1.486163146s,1.0076501s,1.110531516s
1.4677057s,5240.0,1.330573371s,1.322051721s,1.4013242s,1.127100096s
1.1770648s,5241.0,1.278981815s,1.228538747s,1.1897588s,1.332407773s
1.2276743s,5242.0,1.481118497s,1.439063698s,1.165843s,1.199557189s
1.4942795s,5243.0,1.083830051s,1.00247195s,1.3844404s,1.469941124s
1.1837262s,5244.0,1.170847582s,1.162777114s,1.4691594s,1.211833562s
1.3642865s,5245.0,1.476630777s,1.211037791s,1.4545175s,1.125343074s
1.2396439s,5246.0,1.187373444s,1.456770994s,1.3956373s,1.068134901s
1.3265102s,5247.0,1.341503353s,1.37478655s,1.1864593s,1.475054663s
1.2986415s,5248.0,1.418265729s,1.078646413s,1.0486794s,1.419726068s
1.2742166s,5249.0,1.212581718s,1.334542684s,1.2118008s,1.214066397s
1.3096526s,5250.0,1.458939826s,1.297979225s,1.4927039s,1.47001197s
1.1737136s,5251.0,1.458528677s,1.127347974s,1.0782745s,1.232541378s
1.4995963s,5252.0,1.311943992s,1.105642087s,1.2570437s,1.2637653s
1.4017099s,5253.0,1.416854984s,1.409231491s,1.2555721s,1.098528023s
1.2183438s,5254.0,1.405743702s,1.21105684s,1.1036485s,1.400228646s
1.2627244s,5255.0,1.193044765s,1.361474951s,1.1168207s,1.130804387s
1.3555615s,5256.0,1.034067846s,1.146985598s,1.2882827s,1.158022126s
1.013034s,5257.0,1.19417422s,1.328298761s,1.1896307s,1.332979528s
1.1910713s,5258.0,1.1765182s,1.058064803s,1.3523084s,1.064301956s
1.3919307s,5259.0,1.13583398s,1.240831543s,1.4420591s,1.207256575s
1.0112067s,5260.0,1.039793433s,1.336742654s,1.3705925s,1.018091438s
1.1323238s,5261.0,1.463966194s,1.318461441s,1.4115834s,1.331621988s
1.2809468s,5262.0,1.072369957s,1.245466246s,1.0342018s,1.037656032s
1.0994832s,5263.0,1.376870828s,1.295218253s,1.3396109s,1.021150988s
1.420684s,5264.0,1.225079981s,1.455530499s,1.196738s,1.267396923s
1.1727556s,5265.0,1.438761908s,1.413191266s,1.0616659s,1.409891814s
1.2034911s,5266.0,1.086638315s,1.091694679s,1.113999s,1.460027767s
1.2289527s,5267.0,1.335118154s,1.359400765s,1.2825813s,1.498282551s
1.2844012s,5268.0,1.257833453s,1.051986213s,1.0317098s,1.025418754s
1.3618971s,5269.0,1.120408867s,1.425922055s,1.4951266s,1.108905471s
1.4263271s,5270.0,1.050490493s,1.376812447s,1.162439s,1.216154576s
1.3333624s,5271.0,1.496868069s,1.25308034s,1.456747s,1.476095765s
1.1946263s,5272.0,1.407133848s,1.258288409s,1.3344573s,1.242119197s
1.3560561s,5273.0,1.307951109s,1.284493279s,1.0958397s,1.338578045s
1.3687367s,5274.0,1.220064208s,1.219146743s,1.1575647s,1.166832261s
1.485142s,5275.0,1.24783367s,1.235711055s,1.0455289s,1.141559949s
1.420684s,5276.0,1.27281293s,1.033656856s,1.2088331s,1.013104459s
1.1120574s,5277.0,1.371077546s,1.383582885s,1.0375301s,1.244258153s
1.3983348s,5278.0,1.289468086s,1.469057319s,1.0375301s,1.435851699s
1.4845271s,5279.0,1.180295118s,1.210898319s,1.1019355s,1.043315855s
1.2053002s,5280.0,1.076111707s,1.235725629s,1.0302603s,1.242077825s
1.2053054s,5281.0,1.092629525s,1.463793383s,1.4487772s,1.211761391s
1.3874891s,5282.0,1.389384767s,1.473013472s,1.456256s,1.287380857s
1.1785177s,5283.0,1.052753241s,1.047037377s,1.2708103s,1.348777748s
1.0405804s,5284.0,1.137738188s,1.060415351s,1.0694765s,1.215953079s
1.0370837s,5285.0,1.331155406s,1.163838488s,1.479448s,1.020094358s
1.1252872s,5286.0,1.425867516s,1.314388829s,1.3529434s,1.116552086s
1.0451654s,5287.0,1.092564133s,1.048199941s,1.2007368s,1.482270089s
1.1802332s,5288.0,1.163082362s,1.185087278s,1.232451s,1.095354209s
1.4196915s,5289.0,1.308021053s,1.03481105s,1.4855204s,1.363998458s
1.1272837s,5290.0,1.24892874s,1.11262519s,1.3614159s,1.240188373s
1.1092435s,5291.0,1.14491245s,1.460631931s,1.2560393s,1.453825304s
1.0966092s,5292.0,1.236292046s,1.025576541s,1.2515528s,1.037806448s
1.43316s,5293.0,1.041208675s,1.149062351s,1.0027701s,1.002527996s
1.3750592s,5294.0,1.199797218s,1.231093511s,1.4627251s,1.332298895s
1.0530573s,5295.0,1.435213951s,1.392787717s,1.0204626s,1.219798953s
1.3847168s,5296.0,1.392652561s,1.327459898s,1.2663859s,1.098062457s
1.3879217s,5297.0,1.092054279s,1.253554191s,1.2706898s,1.11031455s
1.24964s,5298.0,1.283342748s,1.014903994s,1.2679586s,1.442591441s
1.1316465s,5299.0,1.036749047s,1.352959356s,1.3178125s,1.165518168s
1.2479388s,5300.0,1.272372472s,1.05095535s,1.4846081s,1.288060251s
